,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
6152,63,1922,1,2,1,84038.54541748077,0.22,125264.81,84038.54541748077
6153,46,1808,1,1,1,186152.3932815152,0.33,11286.99,186506.2404180152
6154,42,1893,1,1,1,-85478.4774249149,0.31,72446.53,-83300.01026781491
6155,54,1414,1,3,1,110926.94703233808,0.21,59884.14,111505.42782473809
6156,55,3163,3,1,2,-232564.9897039224,0.04,8083.18,-232548.82334392238
6157,48,2137,1,4,1,-128594.54941064851,0.0,8446.62,-128594.54941064851
6158,43,3613,1,1,1,-92287.07166679892,0.13,55775.36,-91547.49039319892
6159,39,1878,1,1,1,170254.28445163846,0.05,31133.24,170456.65051163847
6160,36,2020,1,2,1,144575.0418648789,0.14,26942.46,145121.9738028789
6161,35,2149,2,2,5,157179.5482595775,0.3,31051.25,158567.5391345775
6162,38,1683,3,2,5,-13553.597337992149,0.02,5967.3,-13537.48562799215
6163,40,1683,2,3,4,-119862.5614167656,0.33,154746.15,-119862.5614167656
6164,36,1654,1,1,1,92967.35636911554,0.28,8893.25,93328.42231911555
6165,40,1729,1,3,1,-4727.666370578846,0.1,83600.75,-3958.539470578846
6166,42,3361,1,1,1,-135855.54991348786,0.18,29629.27,-135242.22402448786
6167,45,1729,1,3,1,99259.51536326854,0.05,59448.23,99530.00480976854
6168,36,1729,3,3,5,-74179.42071287354,0.09,205416.08,-74179.42071287354
6169,52,1891,1,1,1,-102187.97286543949,0.14,57060.42,-101732.63071383949
6170,36,2534,1,3,1,65447.3783772252,0.16,86790.16,66933.2259164252
6171,56,2325,3,2,5,-84025.21870419622,0.14,15084.68,-83930.18522019622
6172,58,1634,2,3,2,-278841.7712818838,0.33,68553.23,-278751.2810182838
6173,56,3728,1,3,1,-2297.414993722437,0.31,19094.17,-2031.0513222224372
6174,37,1729,1,3,1,-28445.08750233569,0.31,46561.18,-26467.63418773569
6175,52,3546,1,1,1,-64772.701092739386,0.14,74286.72,-64315.094897539384
6176,52,1880,1,1,1,7968.976641905961,0.28,66141.68,8950.51917310596
6177,43,4391,2,4,4,622714.4371496049,0.13,47977.86,622714.4371496049
6178,61,1706,1,3,1,-248558.92728028027,0.14,34237.31,-248463.06281228026
6179,63,3457,3,1,3,-21688.3011107736,0.13,42947.13,-21643.636095573598
6180,52,3618,2,1,5,91021.76745913924,0.29,63174.21,91681.30621153924
6181,46,3688,2,1,5,52747.43003161343,0.17,32014.29,53259.01838581343
6182,47,1385,3,4,5,-75110.08400838141,0.03,15206.97,-75069.02518938141
6183,48,1385,1,4,1,-66804.36719198154,0.06,56844.31,-66541.74647978153
6184,39,2188,1,4,1,17255.72905946969,0.13,45590.13,18008.42210576969
6185,39,1614,3,3,5,4172.773726100055,0.34,5109.73,4398.623792100055
6186,39,1614,2,3,5,-98190.82960163004,0.33,18054.72,-97416.28211363005
6187,51,1768,1,4,1,9905.088598202065,0.13,50803.75,10334.380285702066
6188,63,1289,3,3,5,69252.54258289194,0.06,44763.9,69274.02925489194
6189,48,1365,2,3,5,160509.8593259003,0.25,20041.28,160935.73652590028
6190,61,2752,1,1,1,-106607.4098336542,0.17,110676.95,-106607.4098336542
6191,63,2773,3,1,5,-95716.76338306812,0.05,54854.61,-95705.79246106812
6192,63,1289,1,3,1,-191269.7847842325,0.19,58853.51,-191180.3274490325
6193,62,2947,3,1,2,131276.3587760553,0.35,124081.26,131276.3587760553
6194,49,2057,3,2,5,-138477.80988219235,0.34,37920.03,-137510.84911719235
6195,40,2094,1,4,1,-224884.2326751756,0.27,174159.82,-224131.86225277558
6196,40,2013,1,2,1,54212.02815157061,0.07,171314.63,54403.90053717061
6197,59,2752,3,1,3,-270766.8848637788,0.3,74023.22,-270766.8848637788
6198,52,3570,2,1,3,339539.9919476717,0.33,75167.6,339936.8768756717
6199,57,3528,2,1,3,48435.89315656696,0.3,50905.22,48924.58326856696
6200,47,1365,2,3,5,-11892.6237795111,0.06,63324.04,-11691.253332311098
6201,42,3716,3,1,3,-270367.49530173454,0.1,209355.31,-270367.49530173454
6202,48,1582,1,1,1,518645.4467577656,0.33,31686.18,519534.2441067656
6203,54,1385,1,4,1,126297.93493509342,0.28,22795.36,126648.98347909343
6204,59,1134,1,1,1,228406.69853441505,0.17,7848.5,228446.72588441503
6205,41,1854,3,2,1,56001.31667898572,0.18,99877.61,56001.31667898572
6206,47,1965,3,2,2,-155803.67330258206,0.03,87257.22,-155740.84810418205
6207,52,1987,3,2,3,-110771.6344935315,0.19,42515.36,-110311.1931447315
6208,60,1858,3,2,5,24893.74343384664,0.15,134844.0,24893.74343384664
6209,58,1858,3,2,5,13171.511597350463,0.15,78912.04,13171.511597350463
6210,48,1965,3,2,5,-37570.92309023687,0.03,112060.95,-37570.92309023687
6211,39,1854,1,2,1,96771.41498602924,0.32,16904.3,97474.63386602924
6212,54,1987,1,2,1,-154806.4273574884,0.34,38896.33,-154079.0659864884
6213,50,3572,1,4,1,-214585.36525401915,0.09,103711.95,-214361.34744201915
6214,53,1987,1,2,1,30107.81468906244,0.3,57890.82,30993.54423506244
6215,42,1810,1,4,1,272526.6352811484,0.05,111067.75,272793.19788114843
6216,39,1528,1,3,1,-57555.24484412288,0.26,111706.98,-55754.52832652288
6217,49,2123,1,4,1,42602.78319565442,0.19,62505.4,43434.105015654415
6218,44,1854,1,2,1,211649.66247383205,0.32,81903.61,213536.72164823205
6219,63,2138,1,4,1,320079.47923185426,0.13,112589.43,320079.47923185426
6220,63,3960,2,1,3,26151.063338448657,0.27,22249.99,26211.138311448656
6221,45,1824,1,1,1,-159740.9358679656,0.3,144153.81,-159221.9821519656
6222,56,3793,2,1,5,6027.273282736228,0.17,87489.5,6027.273282736228
6223,62,3562,2,2,4,-171867.5894795361,0.1,32985.32,-171867.5894795361
6224,35,1648,2,2,5,252581.3521682629,0.21,104062.17,253826.9763431629
6225,44,3484,2,4,5,258632.1928999564,0.09,8815.89,258715.5030604564
6226,37,1449,3,3,4,149769.35415695605,0.24,98191.44,149769.35415695605
6227,63,1529,3,3,3,-257209.40628803885,0.03,155926.36,-257209.40628803885
6228,54,1658,1,3,1,-311084.4658035009,0.25,96572.94,-310794.7469835009
6229,37,1449,1,3,1,88106.45749439565,0.0,105756.35,88106.45749439565
6230,62,1571,1,1,1,75952.9196661611,0.21,33807.29,76059.4126296611
6231,61,1933,2,2,2,275255.1157857063,0.26,137978.14,275255.1157857063
6232,61,1933,3,2,5,-104752.30908709198,0.14,76808.68,-104752.30908709198
6233,43,1435,1,3,1,-137664.94119134694,0.26,22803.43,-137012.76309334693
6234,59,3666,2,1,3,-63445.37779776012,0.12,172066.42,-63445.37779776012
6235,37,1960,1,4,1,-132036.63593216834,0.31,194338.13,-131072.71880736834
6236,60,2148,2,4,5,449976.3138923734,0.05,36236.8,450014.3625323734
6237,49,1921,3,2,5,-14556.862986135313,0.34,77352.57,-13820.466519735313
6238,52,1801,1,1,1,73528.09063798928,0.22,21583.59,73836.73597498928
6239,43,1801,1,1,1,-42791.97864522757,0.28,33994.68,-41744.942501227575
6240,44,1339,1,3,1,111053.70310939835,0.27,16076.73,111509.47840489836
6241,38,1652,1,1,1,277575.6729938252,0.2,12369.3,277909.64409382525
6242,38,2313,1,4,1,219512.46980817267,0.17,63803.76,220857.45306897268
6243,38,1654,1,1,1,-1029.1078961308233,0.13,68039.12,58.8376326691764
6244,53,2333,2,2,1,25776.10831101936,0.02,61158.66,25776.10831101936
6245,56,2325,1,2,1,71236.51526509969,0.31,169471.82,71236.51526509969
6246,39,2020,3,2,5,118523.78054103802,0.2,25714.59,119192.35988103802
6247,47,2243,3,4,5,24179.315059869987,0.27,64887.39,25090.334015469987
6248,54,1965,1,4,1,43840.76631299751,0.14,109121.16,43901.87416259751
6249,37,1404,2,3,5,173502.21804470368,0.21,45251.62,174747.0901109037
6250,42,1404,3,3,5,39194.11116106808,0.25,85911.79,40139.140851068085
6251,57,2062,1,4,1,-143485.1019057996,0.14,124353.49,-143485.1019057996
6252,45,3526,3,1,3,110944.84007097207,0.02,25649.49,110996.13905097208
6253,46,1880,1,1,1,1428.575777698617,0.3,148934.53,1607.297213698617
6254,49,1641,2,3,4,98713.07519147528,0.04,90021.79,98713.07519147528
6255,41,3361,3,1,5,17553.054082914343,0.03,53887.04,17717.948425314342
6256,37,1729,1,3,1,109232.9450789769,0.12,57261.41,110139.9658133769
6257,51,1657,1,3,1,-288772.738090664,0.08,89182.45,-288544.431018664
6258,63,1716,3,3,2,-211724.2101561167,0.19,30077.36,-211667.0631721167
6259,41,2013,3,2,5,92647.25562988764,0.07,56124.54,93032.26997428764
6260,45,1134,3,3,4,63416.554644995376,0.21,28124.19,63416.554644995376
6261,61,1899,3,2,5,-82769.62268616946,0.24,35417.62,-82633.61902536947
6262,53,1768,1,4,1,128181.63305264123,0.23,95341.54,128620.20413664123
6263,40,2094,1,4,1,-125251.88309302033,0.03,52702.75,-125063.73427552033
6264,51,2792,3,1,5,-46007.91144942154,0.3,78116.49,-45539.21250942154
6265,54,1385,1,4,1,-70570.15025601265,0.22,58297.18,-69980.18279441266
6266,55,1523,2,4,3,39386.292820738345,0.13,20063.08,39516.70284073835
6267,59,3528,2,1,3,-170286.61489443362,0.17,254693.52,-170286.61489443362
6268,41,2057,1,2,1,115378.78419242625,0.04,44522.25,115588.92921242624
6269,45,1134,3,3,5,106405.60001455482,0.29,17813.92,106922.20369455482
6270,38,1865,3,2,3,-27359.14733089324,0.29,65088.47,-25528.20866979324
6271,52,2205,1,2,1,-276358.9019548561,0.07,65081.06,-276112.8955480561
6272,52,3171,2,2,5,15565.86673965869,0.32,16679.92,15912.80907565869
6273,41,2807,2,4,3,-168102.095029473,0.34,74108.32,-166413.90749987302
6274,61,1899,3,2,2,-3314.17007816162,0.28,58768.04,-3248.34987336162
6275,43,3716,1,1,1,202133.7648869952,0.12,52603.52,202790.25681659518
6276,47,2188,1,4,1,101009.49733587416,0.2,58105.86,101950.81226787415
6277,55,1468,1,1,1,-73926.71600621856,0.06,24858.09,-73852.14173621856
6278,37,1807,3,1,5,149769.35415695605,0.16,23531.66,150296.46334095605
6279,57,2108,2,4,2,-137909.84617946498,0.33,32809.58,-137498.41404626498
6280,47,1540,1,3,1,48345.71494342751,0.15,57640.31,49054.69075642751
6281,50,1497,3,3,4,-216999.20961596165,0.3,38665.35,-216999.20961596165
6282,51,1810,1,4,1,-109212.98028319547,0.26,65949.56,-108218.46091839547
6283,62,1858,1,2,1,105555.7608745526,0.25,34994.31,105686.98953705259
6284,55,2326,2,2,4,-218007.61166535344,0.13,78212.9,-218007.61166535344
6285,42,3420,3,1,5,71590.26032753638,0.01,7508.76,71598.89540153639
6286,52,3554,1,1,1,15202.164462539622,0.32,32374.68,15875.557806539622
6287,45,1914,3,1,3,22054.93041782254,0.23,144907.5,22054.93041782254
6288,40,1810,3,4,1,-81097.88470304316,0.16,39200.31,-81097.88470304316
6289,57,3715,1,1,1,-51025.01122730133,0.02,9121.31,-51017.71417930133
6290,46,2123,1,4,1,-80362.1448592493,0.27,52754.56,-79094.4527824493
6291,45,1914,1,1,1,-63941.71251180695,0.27,38706.81,-62896.62864180695
6292,49,3590,1,1,1,20302.283840929907,0.06,36267.9,20476.36976092991
6293,44,1339,1,1,1,-183426.1030079561,0.1,53014.21,-182901.2623289561
6294,48,1921,1,2,1,74089.59300579877,0.0,29187.35,74089.59300579877
6295,52,1658,3,3,3,-80687.5726709113,0.32,34326.64,-80006.5321333113
6296,54,1658,2,3,5,39452.97806222334,0.14,68622.4,39645.12078222334
6297,36,1960,1,4,1,349124.7438395018,0.22,52008.4,350715.1607115018
6298,49,1723,1,4,1,360035.8026169942,0.13,117026.05,360279.2168009942
6299,38,1460,1,3,1,41282.86302613588,0.24,79226.68,43317.404168535875
6300,49,1812,1,4,1,68343.34680986314,0.26,42842.33,69212.18926226314
6301,50,1988,1,4,1,-37554.621141062766,0.34,69737.55,-36084.553587062765
6302,44,1723,1,4,1,247501.425325203,0.17,54649.91,248411.892825803
6303,49,1812,1,4,1,-212789.41871799904,0.1,73303.02,-212334.93999399905
6304,51,3620,2,1,5,238033.3334677112,0.01,58788.28,238059.2003109112
6305,54,2090,1,1,1,269720.26088414993,0.21,124810.43,269720.26088414993
6306,60,2063,1,4,1,59282.30278024823,0.09,49646.24,59371.666012248235
6307,49,1812,1,4,1,428908.7503003087,0.16,47245.65,429483.2574043087
6308,40,3594,2,1,2,1099.237005820848,0.03,125470.64,1174.5193898208481
6309,63,1801,1,1,1,16642.66742911492,0.15,37287.65,16698.598904114922
6310,59,3666,2,1,5,209624.3019760812,0.23,101617.19,209624.3019760812
6311,37,1652,1,1,1,237626.64151503143,0.31,47552.31,239631.44690463142
6312,58,1621,1,3,1,9446.6332909292,0.11,96152.96,9446.6332909292
6313,35,1652,1,1,1,-24873.212516451847,0.04,12813.11,-24796.33385645185
6314,37,1484,1,3,1,-132021.9996185228,0.1,27883.65,-131631.6285185228
6315,47,1655,1,3,1,113555.99619264732,0.0,167334.32,113555.99619264732
6316,37,1828,3,3,1,106639.15283707008,0.34,27795.76,106639.15283707008
6317,35,1828,2,3,1,66642.07728757801,0.23,348250.86,66642.07728757801
6318,37,1828,1,3,1,150157.8830089473,0.26,8673.56,150473.6005929473
6319,62,1825,1,3,1,-97656.46631455676,0.23,69706.19,-97464.07723015676
6320,47,1646,1,3,1,148284.9112680856,0.22,42336.94,149113.8685532856
6321,58,1803,3,3,4,29399.35981452508,0.23,85333.14,29399.35981452508
6322,57,1803,3,3,3,28724.170779847027,0.31,22540.04,29003.667275847027
6323,60,1416,1,3,1,81594.88233124392,0.03,96799.72,81594.88233124392
6324,50,1207,1,3,1,63410.88666045645,0.01,66618.95,63452.856598956445
6325,51,1207,1,3,1,-191524.27313364067,0.3,59940.8,-190427.35649364066
6326,57,1655,3,3,3,-80733.21281813811,0.22,145650.56,-80733.21281813811
6327,53,1582,3,3,5,-94079.85846809096,0.34,101094.11,-94079.85846809096
6328,45,1590,1,3,1,220909.6373760096,0.29,59837.57,222488.7508483096
6329,36,1705,3,1,3,-113596.34371816316,0.22,50416.93,-112121.14434636316
6330,53,1678,3,4,2,-129934.97950179092,0.31,65332.89,-129367.89001659091
6331,49,1628,3,3,3,190064.72689154733,0.04,156726.23,190064.72689154733
6332,43,1628,2,3,4,18530.666420012883,0.27,100201.65,18530.666420012883
6333,36,1532,1,3,1,-13027.401441577596,0.15,152686.21,-12019.672455577596
6334,38,1532,2,3,5,-134451.5817531054,0.05,52663.73,-134130.3330001054
6335,39,1532,3,3,5,15876.452009967476,0.16,104443.54,16544.890665967476
6336,49,1713,3,3,3,8800.57277438288,0.1,155557.21,8800.57277438288
6337,46,1416,1,3,1,-41958.60553627087,0.11,70407.73,-41323.52781167087
6338,57,1416,3,3,5,-145229.24577078054,0.28,95200.99,-145229.24577078054
6339,48,1717,1,3,1,-210214.932007964,0.1,24631.58,-210005.563577964
6340,55,1416,3,3,3,48048.32941598202,0.29,179619.97,48048.32941598202
6341,56,1311,1,3,1,87191.89805634605,0.21,109546.39,87191.89805634605
6342,52,1507,2,3,3,161355.34843146926,0.25,89426.99,161355.34843146926
6343,54,1207,3,3,5,-264455.70024564856,0.08,14494.78,-264391.92321364855
6344,45,1207,2,3,3,212358.96789402884,0.21,125120.22,212358.96789402884
6345,38,1706,3,3,4,130043.94697728763,0.05,111287.45,130043.94697728763
6346,41,1802,2,3,3,83054.32976943928,0.22,131515.77,83401.53140223928
6347,47,1737,2,3,5,140511.1772985824,0.32,271210.66,140511.1772985824
6348,44,1440,3,3,4,11363.097397452826,0.17,8379.33,11363.097397452826
6349,46,1628,3,3,2,-268871.83545928844,0.08,35075.17,-268616.4882216884
6350,48,1628,3,3,5,51853.09592996142,0.12,29492.06,52153.91494196142
6351,63,1616,1,3,1,-17694.805603574252,0.23,125757.19,-17694.805603574252
6352,46,1713,1,3,1,11669.92058069724,0.21,23217.73,12133.114294197241
6353,50,1752,3,3,3,-297184.0486046068,0.29,46895.91,-296300.06070110685
6354,44,1416,3,3,4,-115004.0702697618,0.08,87976.85,-115004.0702697618
6355,39,1544,1,3,1,-14386.333067122852,0.25,27732.92,-13485.013167122852
6356,49,1912,1,1,1,168384.8432130977,0.26,131410.0,168521.50961309767
6357,37,2187,3,2,5,-291326.3346172009,0.09,17030.9,-291111.7452772009
6358,45,2381,1,4,1,-21463.8833247416,0.2,4139.1,-21381.1013247416
6359,43,2602,2,4,5,626400.1315561923,0.03,64176.67,626538.7531633923
6360,43,2664,1,4,1,-40541.82441235341,0.1,15967.13,-40366.18598235341
6361,48,2086,1,2,1,-239500.40733771108,0.29,46348.0,-238398.25189771107
6362,63,1972,1,2,1,19452.357997289128,0.12,33425.17,19492.468201289128
6363,47,1996,1,1,1,75690.78057327101,0.33,50033.41,77094.21772377101
6364,47,2189,1,4,1,65539.93582179764,0.19,84614.7,66392.00585079764
6365,50,1680,1,1,1,-116357.1021809205,0.31,38701.64,-115457.2890509205
6366,43,1915,1,4,1,14214.744620151749,0.23,70443.79,15786.345575051748
6367,54,2102,3,2,5,-16794.842269150486,0.04,70601.81,-16749.657110750486
6368,57,2045,3,2,5,-167778.67375109188,0.25,40786.3,-167442.18677609187
6369,54,2383,1,2,1,15817.844024571532,0.16,104952.98,15885.013931771531
6370,44,1957,1,2,1,178589.5125566869,0.07,36309.68,178856.38870468692
6371,51,2209,3,2,5,-282334.2279543396,0.33,23739.59,-281785.8434253396
6372,45,1843,2,4,3,-353591.73889775004,0.32,26885.48,-352731.40353775
6373,41,1905,1,1,1,-139568.28939739816,0.25,102535.27,-137978.99271239815
6374,49,2402,3,2,3,302207.5646968509,0.02,90053.63,302229.1775680509
6375,55,2460,3,2,3,102428.9789144988,0.22,104428.33,102428.9789144988
6376,55,2460,2,2,3,59289.19957885871,0.28,67542.0,59591.78773885871
6377,61,2262,1,4,1,470125.7240213155,0.11,11201.06,470150.36635331553
6378,42,1957,1,2,1,-148799.42678988838,0.24,30280.97,-147963.67201788837
6379,52,2444,2,2,5,-233012.80882942668,0.25,101662.34,-233012.80882942668
6380,56,1946,3,2,1,7430.8016759666,0.05,86145.17,7430.8016759666
6381,48,2013,3,2,5,81052.23076426254,0.26,46574.07,81960.42512926254
6382,54,2083,1,2,1,445197.617236071,0.31,24856.72,445621.424312071
6383,63,2025,3,2,3,-124854.44189848004,0.01,70901.72,-124854.44189848004
6384,47,2749,2,4,5,68755.81516328435,0.34,54797.01,70097.24596808435
6385,48,2749,2,4,4,-89721.1024022007,0.2,89177.62,-89721.1024022007
6386,59,2160,3,4,5,-123317.09199682786,0.18,116526.08,-123317.09199682786
6387,44,1451,1,4,1,66716.84158483126,0.19,35349.79,67422.06989533125
6388,39,2028,1,1,1,85881.52410919237,0.28,126757.4,87585.14356519237
6389,47,1911,1,1,1,368041.80664306605,0.16,36861.88,368572.61771506607
6390,44,1914,3,4,3,-46291.71088718724,0.32,20968.3,-45587.17600718724
6391,53,2331,3,2,2,15819.091003065942,0.14,248677.42,15819.091003065942
6392,36,1939,2,2,3,5778.758244835473,0.31,85607.14,7716.047823035474
6393,47,2004,1,4,1,289538.9684933696,0.15,57460.66,290245.7346113696
6394,44,1821,1,4,1,105507.68590113011,0.14,9679.02,105649.96749513011
6395,36,1749,1,1,1,89406.47125129178,0.01,139741.78,89479.13697689178
6396,47,1895,1,1,1,-44333.239908397474,0.34,116240.78,-43384.715143597474
6397,47,2400,3,2,5,65170.75029649207,0.29,160762.74,65170.75029649207
6398,36,2100,1,4,1,-325883.10204765433,0.29,150469.24,-323963.1145452543
6399,44,2095,1,1,1,23512.951937996382,0.35,20714.01,24274.191805496383
6400,48,2008,2,1,3,71237.57307159813,0.24,35258.37,71922.99578439814
6401,50,1832,1,2,1,-301035.9699057831,0.04,34740.26,-300931.7491257831
6402,54,2147,3,2,4,-79842.62813985425,0.02,86610.34,-79842.62813985425
6403,36,1574,1,2,1,64125.70528665184,0.19,100679.93,65809.07371625185
6404,41,2321,2,2,1,36659.85238610336,0.28,57258.32,36659.85238610336
6405,63,1543,3,4,2,-232783.49072970348,0.09,33430.35,-232759.4208777035
6406,47,2023,3,4,5,-105414.99732304184,0.11,27046.86,-105147.23340904184
6407,52,1727,2,4,1,134617.82332362418,0.02,59595.48,134617.82332362418
6408,47,1727,3,4,1,103030.8251983374,0.12,47298.12,103030.8251983374
6409,45,1828,2,2,5,441180.3297319109,0.11,82853.01,441508.4276515109
6410,42,1763,3,2,5,-88042.84046947955,0.09,103626.92,-87781.70063107954
6411,50,1359,2,3,3,30041.85535431653,0.04,114719.29,30041.85535431653
6412,58,1450,1,3,1,-234487.7808845033,0.01,64773.19,-234469.6443913033
6413,43,1919,3,2,5,-23249.3456309302,0.01,55810.59,-23200.232311730197
6414,48,1320,3,4,4,356842.8774458952,0.19,112785.16,356842.8774458952
6415,49,1727,1,4,1,80903.6510468796,0.33,138175.82,80903.6510468796
6416,36,1381,1,3,1,-188322.93812352416,0.18,46565.12,-187132.73365632416
6417,44,2179,2,3,4,67518.09023679413,0.19,98145.05,67518.09023679413
6418,53,1727,1,4,1,-49921.09741378956,0.12,60780.26,-49556.415853789564
6419,43,1277,3,3,5,48498.91576553906,0.12,48740.04,49077.94744073906
6420,62,1461,1,3,1,-123219.06336174904,0.13,75218.69,-123179.94964294904
6421,57,1461,1,3,1,-139383.8447259065,0.25,33967.7,-139044.1677259065
6422,37,1926,3,2,5,-224456.31043608143,0.24,21193.18,-223744.21958808144
6423,49,1874,2,1,3,259198.9942441992,0.07,8588.05,259247.08732419918
6424,35,1874,2,4,4,104300.64463210852,0.27,90760.65,104300.64463210852
6425,41,1708,3,1,3,37888.83505417415,0.15,179331.53,37888.83505417415
6426,38,2205,1,4,1,557968.9580502147,0.08,86682.01,558641.6104478147
6427,54,2046,1,4,1,-25605.880327642,0.02,74010.39,-25546.672015642
6428,37,1648,1,3,1,-155549.6017150642,0.33,23234.09,-154476.1867570642
6429,63,1965,1,4,1,64345.42888806664,0.29,167271.68,64345.42888806664
6430,60,1771,3,2,5,46559.49251636517,0.06,42402.29,46610.375264365175
6431,53,1894,3,2,2,-30684.09604293679,0.18,68332.16,-30388.90111173679
6432,38,1767,1,2,1,-115947.40595283562,0.09,246004.91,-115947.40595283562
6433,44,1338,3,3,3,4402.843823151242,0.01,17568.63,4421.290884651242
6434,58,1493,1,3,1,-105286.829893596,0.22,38708.0,-104988.778293596
6435,40,1456,2,3,5,81835.4729646995,0.11,16994.28,82069.1443146995
6436,42,2468,2,3,5,-298653.9142500759,0.3,88082.25,-297491.2285500759
6437,39,1456,3,3,5,1391.6262391754424,0.02,81991.13,1494.9350629754424
6438,60,1636,1,3,1,4617.283343677608,0.09,38592.97,4704.117526177608
6439,37,1926,1,1,1,-85533.21808534804,0.35,69587.52,-82440.05282134804
6440,49,1889,1,1,1,29203.503981584254,0.2,58051.09,30027.829459584253
6441,47,1538,1,1,1,23199.71083085236,0.1,31761.36,23485.56307085236
